Time,Displacement_0
0,0
0.001,3.535533906e-06
0.002,1.414213562e-05
0.003,3.181980515e-05
0.004,5.656854249e-05
0.005,8.838834765e-05
0.006,0.0001272792206
0.007,0.0001732411614
0.008,0.00022627417
0.009,0.0002863782464
0.01,0.0003535533906
0.011,0.0004277996026
0.012,0.0005091168825
0.013,0.0005975052301
0.014,0.0006929646456
0.015,0.0007954951288
0.016,0.0009050966799
0.017,0.001021769299
0.018,0.001145512986
0.019,0.00127632774
0.02,0.001414213562
0.021,0.001559170453
0.022,0.00171119841
0.023,0.001870297436
0.024,0.00203646753
0.025,0.002209708691
0.026,0.00239002092
0.027,0.002577404217
0.028,0.002771858582
0.029,0.002973384015
0.03,0.003181980515
0.031,0.003397648084
0.032,0.00362038672
0.033,0.003850196424
0.034,0.004087077195
0.035,0.004331029035
0.036,0.004582051942
0.037,0.004840145917
0.038,0.00510531096
0.039,0.005377547071
0.04,0.005656854249
0.041,0.005943232496
0.042,0.00623668181
0.043,0.006537202192
0.044,0.006844793642
0.045,0.00715945616
0.046,0.007481189745
0.047,0.007809994398
0.048,0.008145870119
0.049,0.008488816908
0.05,0.008838834765
0.051,0.009195923689
0.052,0.009560083682
0.053,0.009931314742
0.054,0.01030961687
0.055,0.01069499007
0.056,0.01108743433
0.057,0.01148694966
0.058,0.01189353606
0.059,0.01230719353
0.06,0.01272792206
0.061,0.01315572166
0.062,0.01359059233
0.063,0.01403253407
0.064,0.01448154688
0.065,0.01493763075
0.066,0.01540078569
0.067,0.0158710117
0.068,0.01634830878
0.069,0.01683267693
0.07,0.01732411614
0.071,0.01782262642
0.072,0.01832820777
0.073,0.01884086018
0.074,0.01936058367
0.075,0.01988737822
0.076,0.02042124384
0.077,0.02096218053
0.078,0.02151018828
0.079,0.02206526711
0.08,0.022627417
0.081,0.02319663796
0.082,0.02377292998
0.083,0.02435629308
0.084,0.02494672724
0.085,0.02554423247
0.086,0.02614880877
0.087,0.02676045613
0.088,0.02737917457
0.089,0.02800496407
0.09,0.02863782464
0.091,0.02927775628
0.092,0.02992475898
0.093,0.03057883275
0.094,0.03123997759
0.095,0.0319081935
0.096,0.03258348048
0.097,0.03326583852
0.098,0.03395526763
0.099,0.03465176781
0.1,0.03535533906
0.101,0.03606598137
0.102,0.03678369476
0.103,0.03750847921
0.104,0.03824033473
0.105,0.03897926131
0.106,0.03972525897
0.107,0.04047832769
0.108,0.04123846748
0.109,0.04200567834
0.11,0.04277996026
0.111,0.04356131325
0.112,0.04434973732
0.113,0.04514523244
0.114,0.04594779864
0.115,0.04675743591
0.116,0.04757414424
0.117,0.04839792364
0.118,0.04922877411
0.119,0.05006669564
0.12,0.05091168825
0.121,0.05176375192
0.122,0.05262288666
0.123,0.05348909246
0.124,0.05436236934
0.125,0.05524271728
0.126,0.05613013629
0.127,0.05702462637
0.128,0.05792618751
0.129,0.05883481973
0.13,0.05975052301
0.131,0.06067329736
0.132,0.06160314278
0.133,0.06254005926
0.134,0.06348404681
0.135,0.06443510544
0.136,0.06539323512
0.137,0.06635843588
0.138,0.0673307077
0.139,0.0683100506
0.14,0.06929646456
0.141,0.07028994958
0.142,0.07129050568
0.143,0.07229813284
0.144,0.07331283107
0.145,0.07433460037
0.146,0.07536344074
0.147,0.07639935217
0.148,0.07744233468
0.149,0.07849238825
0.15,0.07954951288
0.151,0.08061370859
0.152,0.08168497536
0.153,0.0827633132
0.154,0.08384872211
0.155,0.08494120209
0.156,0.08604075313
0.157,0.08714737525
0.158,0.08826106843
0.159,0.08938183268
0.16,0.09050966799
0.161,0.09164457438
0.162,0.09278655183
0.163,0.09393560035
0.164,0.09509171993
0.165,0.09625491059
0.166,0.09742517231
0.167,0.0986025051
0.168,0.09978690896
0.169,0.1009783839
0.17,0.1021769299
0.171,0.1033825469
0.172,0.1045952351
0.173,0.1058149943
0.174,0.1070418245
0.175,0.1082757259
0.176,0.1095166983
0.177,0.1107647417
0.178,0.1120198563
0.179,0.1132820419
0.18,0.1145512986
0.181,0.1158276263
0.182,0.1171110251
0.183,0.118401495
0.184,0.1196990359
0.185,0.1210036479
0.186,0.122315331
0.187,0.1236340852
0.188,0.1249599104
0.189,0.1262928067
0.19,0.127632774
0.191,0.1289798124
0.192,0.1303339219
0.193,0.1316951025
0.194,0.1330633541
0.195,0.1344386768
0.196,0.1358210705
0.197,0.1372105354
0.198,0.1386070712
0.199,0.1400106782
0.2,0.1414213562
0.201,0.1428391053
0.202,0.1442639255
0.203,0.1456958167
0.204,0.147134779
0.205,0.1485808124
0.206,0.1500339168
0.207,0.1514940923
0.208,0.1529613389
0.209,0.1544356565
0.21,0.1559170453
0.211,0.157405505
0.212,0.1589010359
0.213,0.1604036378
0.214,0.1619133108
0.215,0.1634300548
0.216,0.1649538699
0.217,0.1664847561
0.218,0.1680227133
0.219,0.1695677417
0.22,0.171119841
0.221,0.1726790115
0.222,0.174245253
0.223,0.1758185656
0.224,0.1773989493
0.225,0.178986404
0.226,0.1805809298
0.227,0.1821825266
0.228,0.1837911946
0.229,0.1854069336
0.23,0.1870297436
0.231,0.1886596248
0.232,0.190296577
0.233,0.1919406002
0.234,0.1935916946
0.235,0.19524986
0.236,0.1969150964
0.237,0.198587404
0.238,0.2002667826
0.239,0.2019532322
0.24,0.203646753
0.241,0.2053473448
0.242,0.2070550077
0.243,0.2087697416
0.244,0.2104915466
0.245,0.2122204227
0.246,0.2139563699
0.247,0.2156993881
0.248,0.2174494774
0.249,0.2192066377
0.25,0.2209708691
0.251,0.2227421716
0.252,0.2245205452
0.253,0.2263059898
0.254,0.2280985055
0.255,0.2298980922
0.256,0.2317047501
0.257,0.233518479
0.258,0.2353392789
0.259,0.2371671499
0.26,0.239002092
0.261,0.2408441052
0.262,0.2426931894
0.263,0.2445493447
0.264,0.2464125711
0.265,0.2482828685
0.266,0.250160237
0.267,0.2520446766
0.268,0.2539361873
0.269,0.255834769
0.27,0.2577404217
0.271,0.2596531456
0.272,0.2615729405
0.273,0.2634998065
0.274,0.2654337435
0.275,0.2673747516
0.276,0.2693228308
0.277,0.2712779811
0.278,0.2732402024
0.279,0.2752094948
0.28,0.2771858582
0.281,0.2791692927
0.282,0.2811597983
0.283,0.283157375
0.284,0.2851620227
0.285,0.2871737415
0.286,0.2891925314
0.287,0.2912183923
0.288,0.2932513243
0.289,0.2952913274
0.29,0.2973384015
0.291,0.2993925467
0.292,0.301453763
0.293,0.3035220503
0.294,0.3055974087
0.295,0.3076798382
0.296,0.3097693387
0.297,0.3118659103
0.298,0.313969553
0.299,0.3160802667
0.3,0.3181980515
0.301,0.3203229074
0.302,0.3224548344
0.303,0.3245938324
0.304,0.3267399015
0.305,0.3288930416
0.306,0.3310532528
0.307,0.3332205351
0.308,0.3353948885
0.309,0.3375763129
0.31,0.3397648084
0.311,0.3419603749
0.312,0.3441630125
0.313,0.3463727212
0.314,0.348589501
0.315,0.3508133518
0.316,0.3530442737
0.317,0.3552822667
0.318,0.3575273307
0.319,0.3597794658
0.32,0.362038672
0.321,0.3643049492
0.322,0.3665782975
0.323,0.3688587169
0.324,0.3711462073
0.325,0.3734407688
0.326,0.3757424014
0.327,0.378051105
0.328,0.3803668797
0.329,0.3826897255
0.33,0.3850196424
0.331,0.3873566303
0.332,0.3897006892
0.333,0.3920518193
0.334,0.3944100204
0.335,0.3967752926
0.336,0.3991476358
0.337,0.4015270502
0.338,0.4039135355
0.339,0.406307092
0.34,0.4087077195
0.341,0.4111154181
0.342,0.4135301878
0.343,0.4159520285
0.344,0.4183809403
0.345,0.4208169232
0.346,0.4232599771
0.347,0.4257101021
0.348,0.4281672981
0.349,0.4306315653
0.35,0.4331029035
0.351,0.4355813127
0.352,0.4380667931
0.353,0.4405593445
0.354,0.443058967
0.355,0.4455656605
0.356,0.4480794251
0.357,0.4506002608
0.358,0.4531281675
0.359,0.4556631453
0.36,0.4582051942
0.361,0.4607543142
0.362,0.4633105052
0.363,0.4658737673
0.364,0.4684441004
0.365,0.4710215046
0.366,0.4736059799
0.367,0.4761975263
0.368,0.4787961437
0.369,0.4814018322
0.37,0.4840145917
0.371,0.4866344223
0.372,0.489261324
0.373,0.4918952968
0.374,0.4945363406
0.375,0.4971844555
0.376,0.4998396415
0.377,0.5025018985
0.378,0.5051712266
0.379,0.5078476258
0.38,0.510531096
0.381,0.5132216373
0.382,0.5159192497
0.383,0.5186239331
0.384,0.5213356876
0.385,0.5240545132
0.386,0.5267804098
0.387,0.5295133776
0.388,0.5322534163
0.389,0.5350005262
0.39,0.5377547071
0.391,0.5405159591
0.392,0.5432842821
0.393,0.5460596762
0.394,0.5488421414
0.395,0.5516316777
0.396,0.554428285
0.397,0.5572319634
0.398,0.5600427128
0.399,0.5628605334
0.4,0.5656854249
0.401,0.5685173876
0.402,0.5713564213
0.403,0.5742025261
0.404,0.577055702
0.405,0.5799159489
0.406,0.5827832669
0.407,0.585657656
0.408,0.5885391161
0.409,0.5914276473
0.41,0.5943232496
0.411,0.5972259229
0.412,0.6001356673
0.413,0.6030524828
0.414,0.6059763693
0.415,0.6089073269
0.416,0.6118453556
0.417,0.6147904554
0.418,0.6177426262
0.419,0.6207018681
0.42,0.623668181
0.421,0.626641565
0.422,0.6296220201
0.423,0.6326095463
0.424,0.6356041435
0.425,0.6386058118
0.426,0.6416145511
0.427,0.6446303615
0.428,0.647653243
0.429,0.6506831956
0.43,0.6537202192
0.431,0.6567643139
0.432,0.6598154797
0.433,0.6628737165
0.434,0.6659390244
0.435,0.6690114034
0.436,0.6720908534
0.437,0.6751773745
0.438,0.6782709666
0.439,0.6813716299
0.44,0.6844793642
0.441,0.6875941696
0.442,0.690716046
0.443,0.6938449935
0.444,0.6969810121
0.445,0.7001241017
0.446,0.7032742624
0.447,0.7064314942
0.448,0.7095957971
0.449,0.712767171
0.45,0.715945616
0.451,0.719131132
0.452,0.7223237191
0.453,0.7255233773
0.454,0.7287301066
0.455,0.7319439069
0.456,0.7351647783
0.457,0.7383927207
0.458,0.7416277342
0.459,0.7448698188
0.46,0.7481189745
0.461,0.7513752012
0.462,0.754638499
0.463,0.7579088679
0.464,0.7611863078
0.465,0.7644708188
0.466,0.7677624009
0.467,0.771061054
0.468,0.7743667782
0.469,0.7776795735
0.47,0.7809994398
0.471,0.7843263772
0.472,0.7876603857
0.473,0.7910014652
0.474,0.7943496158
0.475,0.7977048375
0.476,0.8010671303
0.477,0.8044364941
0.478,0.807812929
0.479,0.8111964349
0.48,0.8145870119
0.481,0.81798466
0.482,0.8213893792
0.483,0.8248011694
0.484,0.8282200307
0.485,0.831645963
0.486,0.8350789664
0.487,0.8385190409
0.488,0.8419661865
0.489,0.8454204031
0.49,0.8488816908
0.491,0.8523500496
0.492,0.8558254794
0.493,0.8593079803
0.494,0.8627975523
0.495,0.8662941953
0.496,0.8697979094
0.497,0.8733086946
0.498,0.8768265508
0.499,0.8803514781
0.5,0.8838834765
0.501,0.8874225459
0.502,0.8909686864
0.503,0.894521898
0.504,0.8980821806
0.505,0.9016495344
0.506,0.9052239591
0.507,0.908805455
0.508,0.9123940219
0.509,0.9159896599
0.51,0.9195923689
0.511,0.9232021491
0.512,0.9268190002
0.513,0.9304429225
0.514,0.9340739158
0.515,0.9377119802
0.516,0.9413571157
0.517,0.9450093222
0.518,0.9486685998
0.519,0.9523349484
0.52,0.9560083682
0.521,0.959688859
0.522,0.9633764208
0.523,0.9670710538
0.524,0.9707727578
0.525,0.9744815328
0.526,0.978197379
0.527,0.9819202962
0.528,0.9856502844
0.529,0.9893873438
0.53,0.9931314742
0.531,0.9968826757
0.532,1.000640948
0.533,1.004406292
0.534,1.008178706
0.535,1.011958192
0.536,1.015744749
0.537,1.019538377
0.538,1.023339076
0.539,1.027146846
0.54,1.030961687
0.541,1.034783599
0.542,1.038612582
0.543,1.042448637
0.544,1.046291762
0.545,1.050141958
0.546,1.053999226
0.547,1.057863564
0.548,1.061734974
0.549,1.065613455
0.55,1.069499007
0.551,1.073391629
0.552,1.077291323
0.553,1.081198088
0.554,1.085111924
0.555,1.089032831
0.556,1.09296081
0.557,1.096895859
0.558,1.100837979
0.559,1.10478717
0.56,1.108743433
0.561,1.112706766
0.562,1.116677171
0.563,1.120654647
0.564,1.124639193
0.565,1.128630811
0.566,1.1326295
0.567,1.13663526
0.568,1.140648091
0.569,1.144667993
0.57,1.148694966
0.571,1.15272901
0.572,1.156770125
0.573,1.160818312
0.574,1.164873569
0.575,1.168935898
0.576,1.173005297
0.577,1.177081768
0.578,1.181165309
0.579,1.185255922
0.58,1.189353606
0.581,1.193458361
0.582,1.197570187
0.583,1.201689084
0.584,1.205815052
0.585,1.209948091
0.586,1.214088201
0.587,1.218235382
0.588,1.222389635
0.589,1.226550958
0.59,1.230719353
0.591,1.234894818
0.592,1.239077355
0.593,1.243266962
0.594,1.247463641
0.595,1.251667391
0.596,1.255878212
0.597,1.260096104
0.598,1.264321067
0.599,1.268553101
0.6,1.272792206
0.601,1.277038382
0.602,1.28129163
0.603,1.285551948
0.604,1.289819337
0.605,1.294093798
0.606,1.298375329
0.607,1.302663932
0.608,1.306959606
0.609,1.311262351
0.61,1.315572166
0.611,1.319889053
0.612,1.324213011
0.613,1.32854404
0.614,1.33288214
0.615,1.337227312
0.616,1.341579554
0.617,1.345938867
0.618,1.350305251
0.619,1.354678707
0.62,1.359059233
0.621,1.363446831
0.622,1.3678415
0.623,1.372243239
0.624,1.37665205
0.625,1.381067932
0.626,1.385490885
0.627,1.389920909
0.628,1.394358004
0.629,1.39880217
0.63,1.403253407
0.631,1.407711716
0.632,1.412177095
0.633,1.416649545
0.634,1.421129067
0.635,1.425615659
0.636,1.430109323
0.637,1.434610057
0.638,1.439117863
0.639,1.44363274
0.64,1.448154688
0.641,1.452683707
0.642,1.457219797
0.643,1.461762958
0.644,1.46631319
0.645,1.470870493
0.646,1.475434867
0.647,1.480006313
0.648,1.484584829
0.649,1.489170417
0.65,1.493763075
0.651,1.498362805
0.652,1.502969606
0.653,1.507583477
0.654,1.51220442
0.655,1.516832434
0.656,1.521467519
0.657,1.526109675
0.658,1.530758902
0.659,1.5354152
0.66,1.540078569
0.661,1.54474901
0.662,1.549426521
0.663,1.554111103
0.664,1.558802757
0.665,1.563501482
0.666,1.568207277
0.667,1.572920144
0.668,1.577640082
0.669,1.58236709
0.67,1.58710117
0.671,1.591842321
0.672,1.596590543
0.673,1.601345836
0.674,1.606108201
0.675,1.610877636
0.676,1.615654142
0.677,1.62043772
0.678,1.625228368
0.679,1.630026088
0.68,1.634830878
0.681,1.63964274
0.682,1.644461672
0.683,1.649287676
0.684,1.654120751
0.685,1.658960897
0.686,1.663808114
0.687,1.668662402
0.688,1.673523761
0.689,1.678392191
0.69,1.683267693
0.691,1.688150265
0.692,1.693039908
0.693,1.697936623
0.694,1.702840408
0.695,1.707751265
0.696,1.712669193
0.697,1.717594191
0.698,1.722526261
0.699,1.727465402
0.7,1.732411614
0.701,1.737364897
0.702,1.742325251
0.703,1.747292676
0.704,1.752267172
0.705,1.75724874
0.706,1.762237378
0.707,1.767233087
0.708,1.772235868
0.709,1.777245719
0.71,1.782262642
0.711,1.787286636
0.712,1.7923177
0.713,1.797355836
0.714,1.802401043
0.715,1.807453321
0.716,1.81251267
0.717,1.81757909
0.718,1.822652581
0.719,1.827733144
0.72,1.832820777
0.721,1.837915481
0.722,1.843017257
0.723,1.848126103
0.724,1.853242021
0.725,1.858365009
0.726,1.863495069
0.727,1.8686322
0.728,1.873776402
0.729,1.878927675
0.73,1.884086018
0.731,1.889251434
0.732,1.89442392
0.733,1.899603477
0.734,1.904790105
0.735,1.909983804
0.736,1.915184575
0.737,1.920392416
0.738,1.925607329
0.739,1.930829312
0.74,1.936058367
0.741,1.941294493
0.742,1.946537689
0.743,1.951787957
0.744,1.957045296
0.745,1.962309706
0.746,1.967581187
0.747,1.972859739
0.748,1.978145363
0.749,1.983438057
0.75,1.988737822
0.751,1.994044658
0.752,1.999358566
0.753,2.004679544
0.754,2.010007594
0.755,2.015342715
0.756,2.020684906
0.757,2.026034169
0.758,2.031390503
0.759,2.036753908
0.76,2.042124384
0.761,2.047501931
0.762,2.052886549
0.763,2.058278238
0.764,2.063676999
0.765,2.06908283
0.766,2.074495733
0.767,2.079915706
0.768,2.085342751
0.769,2.090776866
0.77,2.096218053
0.771,2.101666311
0.772,2.107121639
0.773,2.112584039
0.774,2.11805351
0.775,2.123530052
0.776,2.129013665
0.777,2.134504349
0.778,2.140002105
0.779,2.145506931
0.78,2.151018828
0.781,2.156537797
0.782,2.162063836
0.783,2.167596947
0.784,2.173137128
0.785,2.178684381
0.786,2.184238705
0.787,2.1898001
0.788,2.195368566
0.789,2.200944103
0.79,2.206526711
0.791,2.21211639
0.792,2.21771314
0.793,2.223316961
0.794,2.228927854
0.795,2.234545817
0.796,2.240170851
0.797,2.245802957
0.798,2.251442133
0.799,2.257088381
0.8,2.2627417
0.801,2.26840209
0.802,2.27406955
0.803,2.279744082
0.804,2.285425685
0.805,2.291114359
0.806,2.296810105
0.807,2.302512921
0.808,2.308222808
0.809,2.313939766
0.81,2.319663796
0.811,2.325394896
0.812,2.331133068
0.813,2.33687831
0.814,2.342630624
0.815,2.348390009
0.816,2.354156464
0.817,2.359929991
0.818,2.365710589
0.819,2.371498258
0.82,2.377292998
0.821,2.383094809
0.822,2.388903692
0.823,2.394719645
0.824,2.400542669
0.825,2.406372765
0.826,2.412209931
0.827,2.418054169
0.828,2.423905477
0.829,2.429763857
0.83,2.435629308
0.831,2.44150183
0.832,2.447381423
0.833,2.453268086
0.834,2.459161821
0.835,2.465062628
0.836,2.470970505
0.837,2.476885453
0.838,2.482807472
0.839,2.488736563
0.84,2.494672724
0.841,2.500615957
0.842,2.50656626
0.843,2.512523635
0.844,2.51848808
0.845,2.524459597
0.846,2.530438185
0.847,2.536423844
0.848,2.542416574
0.849,2.548416375
0.85,2.554423247
0.851,2.56043719
0.852,2.566458204
0.853,2.57248629
0.854,2.578521446
0.855,2.584563674
0.856,2.590612972
0.857,2.596669342
0.858,2.602732782
0.859,2.608803294
0.86,2.614880877
0.861,2.620965531
0.862,2.627057256
0.863,2.633156052
0.864,2.639261919
0.865,2.645374857
0.866,2.651494866
0.867,2.657621946
0.868,2.663756098
0.869,2.66989732
0.87,2.676045613
0.871,2.682200978
0.872,2.688363414
0.873,2.69453292
0.874,2.700709498
0.875,2.706893147
0.876,2.713083867
0.877,2.719281658
0.878,2.72548652
0.879,2.731698453
0.88,2.737917457
0.881,2.744143532
0.882,2.750376678
0.883,2.756616896
0.884,2.762864184
0.885,2.769118543
0.886,2.775379974
0.887,2.781648476
0.888,2.787924048
0.889,2.794206692
0.89,2.800496407
0.891,2.806793193
0.892,2.81309705
0.893,2.819407978
0.894,2.825725977
0.895,2.832051047
0.896,2.838383188
0.897,2.844722401
0.898,2.851068684
0.899,2.857422038
0.9,2.863782464
0.901,2.87014996
0.902,2.876524528
0.903,2.882906167
0.904,2.889294876
0.905,2.895690657
0.906,2.902093509
0.907,2.908503432
0.908,2.914920426
0.909,2.921344491
0.91,2.927775628
0.911,2.934213835
0.912,2.940659113
0.913,2.947111462
0.914,2.953570883
0.915,2.960037374
0.916,2.966510937
0.917,2.972991571
0.918,2.979479275
0.919,2.985974051
0.92,2.992475898
0.921,2.998984816
0.922,3.005500805
0.923,3.012023865
0.924,3.018553996
0.925,3.025091198
0.926,3.031635472
0.927,3.038186816
0.928,3.044745231
0.929,3.051310718
0.93,3.057883275
0.931,3.064462904
0.932,3.071049604
0.933,3.077643374
0.934,3.084244216
0.935,3.090852129
0.936,3.097467113
0.937,3.104089168
0.938,3.110718294
0.939,3.117354491
0.94,3.123997759
0.941,3.130648099
0.942,3.137305509
0.943,3.14396999
0.944,3.150641543
0.945,3.157320166
0.946,3.164005861
0.947,3.170698627
0.948,3.177398463
0.949,3.184105371
0.95,3.19081935
0.951,3.1975404
0.952,3.204268521
0.953,3.211003713
0.954,3.217745976
0.955,3.224495311
0.956,3.231251716
0.957,3.238015192
0.958,3.24478574
0.959,3.251563358
0.96,3.258348048
0.961,3.265139808
0.962,3.27193864
0.963,3.278744543
0.964,3.285557517
0.965,3.292377562
0.966,3.299204678
0.967,3.306038865
0.968,3.312880123
0.969,3.319728452
0.97,3.326583852
0.971,3.333446323
0.972,3.340315866
0.973,3.347192479
0.974,3.354076164
0.975,3.360966919
0.976,3.367864746
0.977,3.374769644
